hsa-let-7a.MIMAT0000062	0
hsa-let-7b.MIMAT0000063	0
hsa-let-7c.MIMAT0000064	9
hsa-let-7d.MIMAT0000065	0
hsa-let-7e.MIMAT0004485	0
hsa-let-7f.MIMAT0000067	0
hsa-let-7g.MIMAT0000414	0
hsa-let-7g.MIMAT0004584	24
hsa-let-7i.MIMAT0004585	0
hsa-mir-100.MIMAT0000098	8
hsa-mir-103a.MIMAT0000101	14
hsa-mir-106a.MIMAT0000103	0
hsa-mir-106b.MIMAT0000680	0
hsa-mir-10a.MIMAT0000253	0
hsa-mir-10b.MIMAT0000254	0
hsa-mir-10b.MIMAT0004556	20
hsa-mir-1234.MIMAT0005589	2400
hsa-mir-1251.MIMAT0005903	0
hsa-mir-125a.MIMAT0000443	0
hsa-mir-125b-2.MIMAT0004603	6
hsa-mir-125b.MIMAT0000423	9
hsa-mir-126.MIMAT0000445	420
hsa-mir-127.MIMAT0000446	36
hsa-mir-127.MIMAT0004604	0
hsa-mir-1284.MIMAT0005941	306
hsa-mir-1292.MIMAT0005943	0
hsa-mir-1307.MIMAT0005951	97
hsa-mir-130a.MIMAT0000425	0
hsa-mir-133a.MIMAT0000427	1344
hsa-mir-133b.MIMAT0000770	0
hsa-mir-134.MIMAT0000447	26
hsa-mir-135b.MIMAT0000758	155
hsa-mir-136.MIMAT0000448	0
hsa-mir-139.MIMAT0000250	1782
hsa-mir-139.MIMAT0004552	680
hsa-mir-140.MIMAT0000431	0
hsa-mir-140.MIMAT0004597	8
hsa-mir-141.MIMAT0000432	1892
hsa-mir-141.MIMAT0004598	2755
hsa-mir-143.MIMAT0004599	78
hsa-mir-144.MIMAT0000436	45
hsa-mir-144.MIMAT0004600	60
hsa-mir-145.MIMAT0000437	0
hsa-mir-1468.MIMAT0006789	0
hsa-mir-146b.MIMAT0002809	0
hsa-mir-146b.MIMAT0004766	0
hsa-mir-147b.MIMAT0004928	292
hsa-mir-148a.MIMAT0000243	435
hsa-mir-148a.MIMAT0004549	600
hsa-mir-149.MIMAT0004609	572
hsa-mir-151a.MIMAT0000757	0
hsa-mir-153.MIMAT0000439	0
hsa-mir-1538.MIMAT0007400	0
hsa-mir-155.MIMAT0004658	584
hsa-mir-15a.MIMAT0000068	0
hsa-mir-15a.MIMAT0004488	1536
hsa-mir-15b.MIMAT0004586	42
hsa-mir-16-2.MIMAT0004518	60
hsa-mir-16.MIMAT0000069	75
hsa-mir-181a.MIMAT0000256	56
hsa-mir-181b.MIMAT0000257	56
hsa-mir-181c.MIMAT0000258	565
hsa-mir-181c.MIMAT0004559	224
hsa-mir-181d.MIMAT0002821	763
hsa-mir-182.MIMAT0000259	0
hsa-mir-183.MIMAT0000261	0
hsa-mir-185.MIMAT0000455	75
hsa-mir-191.MIMAT0000440	4
hsa-mir-1910.MIMAT0007884	1498
hsa-mir-1914.MIMAT0007889	2160
hsa-mir-193a.MIMAT0004614	1140
hsa-mir-193b.MIMAT0002819	2716
hsa-mir-193b.MIMAT0004767	1175
hsa-mir-195.MIMAT0000461	0
hsa-mir-196a.MIMAT0000226	310
hsa-mir-196b.MIMAT0001080	0
hsa-mir-196b.MIMAT0009201	1332
hsa-mir-197.MIMAT0000227	126
hsa-mir-199a.MIMAT0000232	0
hsa-mir-199b.MIMAT0004563	0
hsa-mir-19b.MIMAT0000074	0
hsa-mir-200a.MIMAT0000682	1638
hsa-mir-200a.MIMAT0001620	949
hsa-mir-200b.MIMAT0000318	952
hsa-mir-200b.MIMAT0004571	816
hsa-mir-200c.MIMAT0000617	1044
hsa-mir-200c.MIMAT0004657	1450
hsa-mir-203a.MIMAT0000264	1449
hsa-mir-205.MIMAT0000266	248
hsa-mir-205.MIMAT0009197	675
