A4GALT	0
AARS2	57400
ABCA1	666276
ABCA13	0
ABCA6	0
ABCA8	865216
ABCA9	0
ABCB1	0
ABCC10	4020
ABCC11	0
ABCC6	38177
ABCC9	2460796
ABCD1	89406
ABCD2	3745116
ABCE1	0
ABHD11	327229
ABHD14A	45899
ABHD15	4724274
ABHD5	201876
ABHD6	915768
ABI1	32755
ABI2	1649216
ABLIM3	1777110
ACAA2	2319969
ACACB	3875812
ACAD9	0
ACADL	1054823
ACADS	589968
ACAP1	100
ACAP2	0
ACAT1	3164314
ACBD7	0
ACER3	734331
ACIN1	0
ACO1	5879475
ACO2	276745
ACOT1	1000160
ACOT13	48960
ACOT2	1226280
ACOT4	80954
ACOT9	114568
ACOX1	1416300
ACOX2	134883
ACOX3	0
ACPL2	41085
ACSL1	1462995
ACSL3	354888
ACSM1	0
ACSM3	282918
ACSM5	3810912
ACSS2	935840
ACSS3	0
ACTL6A	179457
ACTR1A	658488
ACTR3B	167646
ACVR1B	48315
ACVR1C	2232e3
ACVRL1	937601
ADA	287682
ADAM10	0
ADAM28	0
ADAM6	0
ADAMTS1	0
ADAMTS13	0
ADAMTSL3	0
ADAMTSL4	529290
ADAP2	735
ADAT2	0
ADC	0
ADCK4	15976
ADCK5	3018
ADCY4	138774
ADCY5	38349
ADCY6	96182
ADD1	304818
ADH1A	2120320
ADH1B	3206754
ADH5	321312
ADHFE1	85212
ADIPOQ	5375040
ADIPOR2	1030446
ADM	452860
ADM2	333732
ADNP	85674
ADPRH	0
ADRA1B	341946
ADRA2A	684360
ADRB1	1037191
ADRB2	914652
ADRBK2	718416
ADRM1	840
ADSS	41085
AFAP1L1	1296120
AFF3	50808
AFF4	387
AFG3L1	0
AFTPH	479142
AGAP3	7146
AGBL2	429240
AGPAT2	4376766
AGPAT5	83268
AGR2	62265
AGR3	5387
AGRN	35382
AGTR1	362368
AGXT2L2	0
AHCY	32817
AHDC1	49144
AIDA	2094960
AIF1	590
AIFM2	4943625
AK1	32758
AK3	2089680
AKAP11	6
AKAP12	2414928
AKAP5	211772
AKAP8	0
AKAP8L	7722
AKR1C1	2681140
AKR1C2	1283929
AKR1C3	1990520
AKR7A3	44727
AKR7L	97492
AKT1	0
AKT2	616728
ALCAM	257570
ALDH18A1	392602
ALDH1A1	0
ALDH1L1	3541902
ALDH2	5101161
ALDH3A2	408548
ALDH3B2	0
ALDH4A1	180732
ALDH7A1	39735
ALDOC	39733
ALG10B	0
ALKBH2	29646
ALOX12P2	595116
ALOX5AP	0
ALPK1	290825
ALS2CR4	46855
ALS2CR8	528
AMIGO2	142863
ANAPC11	104
ANAPC2	56e3
ANGPT1	2029440
ANGPTL1	193932
ANGPTL2	1450149
ANGPTL4	244638
ANK1	194276
ANK2	632544
ANK3	1043364
ANKDD1A	0
ANKK1	376104
ANKRD13A	118764
ANKRD16	48960
ANKRD17	840
ANKRD22	48960
ANKRD23	48315
ANKRD30A	0
ANKRD36BP1	0
ANKRD40	2687960
ANKRD46	0
ANKRD56	193320
ANKRD57	446984
ANKS1B	141354
ANKS3	48646
ANKS6	232505
ANKZF1	48315
ANLN	456
ANO1	915156
ANO3	1286175
ANO6	3332376
ANO9	1147432
ANTXR2	3203601
ANXA2	286095
ANXA2P2	86780
ANXA5	1546222
ANXA6	2793007
ANXA9	0
AOC2	4195878
AOC3	6304390
AOX1	9085
AP1AR	357204
AP1G2	1693065
AP1M1	1918968
AP1M2	2162832
AP1S2	0
AP1S3	301806
AP2A1	0
AP3B2	278718
AP3S1	152835
AP3S2	47540
APBB1IP	1317573
APBB3	3048
APC	0
APCDD1L	0
APH1A	0
API5	4936
APIP	27450
APOB	589200
APOBEC3F	565100
APOL3	0
APOL6	1468040
APP	847858
AQP3	190012
AQP7	5702895
AQP7P1	3606988
AQPEP	5105970
ARAP2	107158
ARFGAP1	11304
ARFGEF1	0
ARFGEF2	0
ARFIP2	1788912
ARFRP1	1890
ARGLU1	190
ARHGAP10	959240
ARHGAP17	98358
ARHGAP19	534450
ARHGAP21	10715
ARHGAP24	141129
ARHGAP31	1656344
ARHGAP32	398464
ARHGAP33	196640
ARHGAP39	2197776
ARHGAP4	0
ARHGAP8	707160
ARHGAP9	0
ARHGEF15	1329875
ARHGEF19	710437
ARHGEF35	49144
ARHGEF37	324205
ARHGEF38	695912
ARHGEF5	410850
ARHGEF6	0
ARHGEF7	220268
ARID1A	402608
ARID2	20104
ARID4B	1840
ARL2	747334
ARL2BP	48960
ARL4C	242315
ARL6IP4	2086
ARMC9	658775
ARMCX2	246480
ARMCX5	1020900
ARNT2	0
ARRB2	59
ARRDC1	398398
ARRDC3	48315
ARSD	785865
ARSE	56713
ARSJ	176724
ARVCF	318260
ASAH1	424510
ASAM	1184712
ASB6	1963156
ASCC2	41085
ASF1B	80
ASH1L	284
ASNS	513765
ASPA	1732815
ASPH	3015742
ASPHD1	98412
ASPM	513
ASS1	1267369
ASTN2	118002
ASXL2	0
ATAD3A	788
ATAD3B	55695
ATAD3C	287928
ATAD5	574200
ATF3	0
ATF6B	0
ATG16L1	187448
ATG2A	0
ATG2B	0
ATG9A	0
ATHL1	0
ATL1	502029
ATL2	187902
ATL3	0
ATOH8	239740
ATP13A1	60360
ATP13A4	279678
ATP13A5	282690
ATP1A1	465273
ATP1A2	42653
ATP1B1	107210
ATP2B1	41085
ATP2B4	2155080
ATP2C2	189800
ATP5D	0
ATP5E	296292
ATP5G3	713570
ATP5H	998222
ATP5J	1559236
ATP5L	2
ATP5O	20
ATP6V0A4	0
ATP6V0E1	46e3
ATP6V1B1	0
ATP6V1E1	776356
ATP6V1F	0
ATP6V1G1	0
ATP8B1	355453
ATP8B4	515961
ATP9A	363258
ATPAF1	365088
ATRIP	0
ATRX	16
ATXN7L3B	238148
AURKAIP1	1417
AUTS2	526560
AVEN	112622
AVPI1	3339288
AVPR1A	51529
AVPR2	0
AXIN1	131387
AZGP1	0
AZI1	36547
AZI2	233796
B3GALNT1	132372
B3GALT4	0
B3GALT5	150510
B3GAT3	4e3
B3GNT3	386760
B4GALNT3	27746
B4GALNT4	794750
B4GALT1	96396
BAALC	1140731
BAIAP2	674814
BAIAP2L1	1256788
BANK1	622281
BARX2	548823
BAT2L2	1410
BBOX1	0
BBS1	649728
BCAP29	2046915
BCAP31	667498
BCKDHA	0
BCL11A	644316
BCL11B	0
BCL2L11	761418
BCL2L13	48196
BCL2L2	677768
BCL7A	0
BCL7B	1385972
BCLAF1	8778
BCOR	48315
BDP1	0
BEND3	668844
BEST1	744114
BEX2	737940
BEX4	0
BHMT2	4432230
BIN1	334434
BIRC6	2604
BLOC1S1	6550
BMP1	0
BMP6	659196
BMPER	46534
BMS1P4	167
BNC1	0
BNC2	0
BNIP3	1089774
BNIP3L	357552
BNIPL	448010
BOK	4794748
BPHL	0
BPTF	2505
BRCC3	0
BRD1	0
BRD2	149115
BRD8	225060
BRF1	878
BRI3	904383
BRP44L	227604
BRPF1	2788
BRPF3	147657
BRSK1	442496
BRWD3	0
BSN	434808
BSPRY	1038366
BST1	972434
BTAF1	2192
BTBD11	37351
BTBD3	336903
BTBD6	2022720
BTD	780752
BTF3	5216
BTK	45
BTNL9	1459918
BTRC	176388
BUB1	122
BUB1B	664
BUB3	92968
BZRAP1	1446201
BZW2	38177
C10orf108	75708
C10orf116	3853620
C10orf12	0
C10orf128	0
C10orf18	0
C10orf2	295510
C10orf25	0
C10orf26	98358
C10orf35	659676
C10orf47	200720
C10orf54	239810
C10orf58	6022562
C10orf72	1847781
